DATE,FLOW,STAGE,TEMP,VDATE
2007-09-30,66,,,,,45090.1914
2007-10-01,77,,,,,45089.1914
2007-10-02,77,,,,,45088.1914
2007-10-03,77,,,,,45087.1914
2007-10-04,77,,,,,45086.1914
2007-10-05,77,,,,,45085.1914
2007-10-06,77,,,,,45084.1914
2007-10-07,77,,,,,45083.1914
2007-10-08,77,,,,,45082.1914
2007-10-09,77,,,,,45081.1914
2007-10-10,77,,,,,45080.1914
2007-10-11,77,,,,,45079.1914
2007-10-12,78,,,,,45078.1914
2007-10-13,79,,,,,45077.1914
2007-10-14,80,,,,,45076.1914
2007-10-15,79,,,,,45075.1914
2007-10-16,78,,,,,45074.1914
2007-10-17,79,,,,,45073.1914
2007-10-18,79,,,,,45072.1914
2007-10-19,79,,,,,45071.1914
2007-10-20,79,,,,,45070.1914
2007-10-21,80,,,,,45069.1914
2007-10-22,79,,,,,45068.1914
2007-10-23,79,,,,,45067.1914
2007-10-24,79,,,,,45066.1914
2007-10-25,79,,,,,45065.1914
2007-10-26,80,,,,,45064.1914
2007-10-27,80,,,,,45063.1914
2007-10-28,80,,,,,45062.1914
2007-10-29,80,,,,,45061.1914
2007-10-30,80,,,,,45060.1914
2007-10-31,69,,,,,45059.1914
2007-11-01,49,,,,,45058.1914
2007-11-02,49,,,,,45057.1914
2007-11-03,49,,,,,45056.1914
2007-11-04,49,,,,,45055.1914
2007-11-05,49,,,,,45054.1914
2007-11-06,49,,,,,45053.1914
2007-11-07,49,,,,,45052.1914
2007-11-08,49,,,,,45051.1914
2007-11-09,49,,,,,45050.1914
2007-11-10,49,,,,,45049.1914
2007-11-11,49,,,,,45048.1914
2007-11-12,49,,,,,45047.1914
2007-11-13,49,,,,,45046.1914
2007-11-14,49,,,,,45045.1914
2007-11-15,50,,,,,45044.1914
2007-11-16,50,,,,,45043.1914
2007-11-17,50,,,,,45042.1914
2007-11-18,50,,,,,45041.1914
2007-11-19,50,,,,,45040.1914
2007-11-20,50,,,,,45039.1914
2007-11-21,50,,,,,45038.1914
2007-11-22,50,,,,,45037.1914
