WF\USGS-OLD.csv
USGS:01010100,Shields Br Big Black River nr Seven Islands ME,46.9416,-69.6495,USGS,,,,2.47;Ra4703dfd92df8241,Shields Branch O2 L6 Drainage:430km2 AvgFlow:303cfs AvgPrecip:954mm AvgTemp:3C
USGS:01012515,CLAYTON STREAM AT OUTLET CLAYTON LAKE ME SITE 6,46.7306,-68.7715,USGS,,,,646.1873;R448b6c7c0ea3dd41,Clayton Stream O3 L6 Drainage:35km2 AvgFlow:21cfs AvgPrecip:988mm AvgTemp:3C
USGS:01012520,BALD MOUNTAIN BROOK NR BALD MOUNTAIN ME SITE 2,46.7402,-68.7557,USGS,,,,1.2391;R7b148e78e5f5ec41,Bald Mountain Brook O1 L7 Drainage:5km2 AvgFlow:3cfs AvgPrecip:993mm AvgTemp:3C
USGS:01012525,BISHOP MOUNTAIN BROOK NR BISHOP MTN ME SITE 14,46.7452,-68.7526,USGS,,,,2.1233;R60e5c0bae126e341,Bishop Mountain Brook O1 L7 Drainage:3km2 AvgFlow:2cfs AvgPrecip:989mm AvgTemp:3C
USGS:01012570,FISH RIVER AT INLET FISH RIVER LAKE ME SITE 4,46.7895,-68.7732,USGS,,,,1.7445;R3bdf8f7c402eb141,Fish River O4 L5 Drainage:178km2 AvgFlow:110cfs AvgPrecip:978mm AvgTemp:3C
USGS:01016500,MACHIAS RIVER NEAR ASHLAND ME,46.6283,-68.4348,USGS,,,,5.8366;R355e827b8f68eb41,Machias River O4 L5 Drainage:852km2 AvgFlow:621cfs AvgPrecip:960mm AvgTemp:4C
USGS:01017900,MARLEY BROOK NEAR LUDLOW ME,46.1449,-68.0614,USGS,,,,1.0332;R19046e6bf5a4de41,Marley Brook O1 L7 Drainage:4km2 AvgFlow:2cfs AvgPrecip:1041mm AvgTemp:4C
USGS:01020000,ST. CROIX RIVER NEAR BAILEYVILLE ME,45.2653,-67.4757,USGS,,,,613.3332;R643b07ade148ec41,Saint Croix River O5 L1 Drainage:3405km2 AvgFlow:2762cfs AvgPrecip:1150mm AvgTemp:6C
USGS:01021200,Dennys River at Dennysville Maine,44.9014,-67.2475,USGS,,,,0.8493;Re5d032634645de41,Dennys River O3 L1 Drainage:240km2 AvgFlow:199cfs AvgPrecip:1256mm AvgTemp:6C
USGS:01021230,Cathance Stream at Edmunds Maine,44.8869,-67.2669,USGS,,,,932.1262;R0ad733f52506c241,Cathance Stream O2 L2 Drainage:84km2 AvgFlow:68cfs AvgPrecip:1261mm AvgTemp:6C
USGS:01021466,Black Brook near Northfield Maine,44.8084,-67.7514,USGS,,,,102.4278;Rbe9fdab73ff0ee41,Black Brook O2 L3 Drainage:7km2 AvgFlow:5cfs AvgPrecip:1238mm AvgTemp:6C
USGS:01021500,Machias River at Whitneyville Maine,44.7231,-67.5206,USGS,,,,825.1583;R9a99853bf767e841,Machias River O5 L1 Drainage:1201km2 AvgFlow:893cfs AvgPrecip:1288mm AvgTemp:6C
USGS:01022210,Pleasant River above Colonel Brk nr Crebo Flat ME,44.7825,-67.9231,USGS,,,,38.6374;Raaf1d2eb4cbc9f41,Pleasant River O2 L1 Drainage:58km2 AvgFlow:45cfs AvgPrecip:1214mm AvgTemp:6C
USGS:01022250,TAYLOR BROOK AT THE GREAT HEATH (SW SITE 3),44.7144,-67.8544,USGS,,,,424.8921;R83c0228a0c84d241,Pleasant River O4 L1 Drainage:134km2 AvgFlow:110cfs AvgPrecip:1272mm AvgTemp:6C
USGS:01022260,Pleasant River near Epping Maine,44.6978,-67.7872,USGS,,,,830.0806;Rc520f0c8f56deb41,Pleasant River O4 L1 Drainage:222km2 AvgFlow:196cfs AvgPrecip:1289mm AvgTemp:6C
USGS:01022295,West Br Bear Brook near Beddington Maine,44.8586,-68.1032,USGS,,,,582.2951;R0681ddc29f4fed41, O1 L3 Drainage:5km2 AvgFlow:3cfs AvgPrecip:1165mm AvgTemp:6C
USGS:01022330,Narraguagus River at Deblois Maine,44.7408,-68.0133,USGS,,,,8.6153;Ra01a5f8ac54ed341,Narraguagus River O4 L1 Drainage:525km2 AvgFlow:228cfs AvgPrecip:1213mm AvgTemp:6C
USGS:01022800,Old Mill Brook at Old Norway Dr nr Bar Harbor ME,44.3985,-68.2877,USGS,,,,2.7413;R77be5f1e11cac341,Old Mill Brook O1 L1 Drainage:8km2 AvgFlow:8cfs AvgPrecip:1343mm AvgTemp:7C
USGS:01022805,Old Mill Brk bl Crooked Rd nr Bar Harbor Maine,44.4142,-68.2953,USGS,,,,293.2126;Re926d129dcdbc441,Old Mill Brook O2 L1 Drainage:9km2 AvgFlow:9cfs AvgPrecip:1327mm AvgTemp:7C
USGS:01022835,Cadillac Brook near Bar Harbor Maine,44.3442,-68.2169,USGS,,,,852.2265;Ra01a0b3c3457e741,Otter Creek O1 L1 Drainage:10km2 AvgFlow:11cfs AvgPrecip:1407mm AvgTemp:7C
USGS:01022860,Hadlock Bk nr Cedar Swamp Mtn nr Northeast Hbr ME,44.3306,-68.2828,USGS,,,,959.247;Raaf16e526382e741,Hadlock Brook O1 L1 Drainage:3km2 AvgFlow:3cfs AvgPrecip:1421mm AvgTemp:7C
USGS:010228955,Outlet Bass Hbr Marsh at Rt 102 at Tremont Maine,44.2529,-68.3492,USGS,,,,798.5763;Rc1cac9ef7c49eb41, O2 L1 Drainage:7km2 AvgFlow:7cfs AvgPrecip:1350mm AvgTemp:7C
USGS:01023000,WEST BRANCH UNION RIVER AT AMHERST ME,44.8402,-68.372,USGS,,,,906.9748;Rac1c0e4b3d9ced41,West Branch Union River O4 L1 Drainage:365km2 AvgFlow:248cfs AvgPrecip:1108mm AvgTemp:6C
USGS:01024200,GARLAND BROOK NEAR MARIAVILLE ME,44.7214,-68.411,USGS,,,,3.047;R31088c4e4639bf41,Dumb Brook O3 L3 Drainage:26km2 AvgFlow:25cfs AvgPrecip:1145mm AvgTemp:7C
