CODE,DESC,LAT,LNG,EQUIV
10317400,N FK HUMBOLT R NR NORTH FORK NV,41.5749,-115.9129,,OWDR,,,19.655;R448bc4d3d889db41,North Fork Humboldt River O2 L5 Drainage:35km2 AvgFlow:13cfs AvgPrecip:547mm AvgTemp:5C
10317420,MAHALA CR NR TUSCARORA NV,41.3377,-115.9106,,OWDR,,,21.8068;R5a647b63508aae41,Mahala Creek O2 L6 Drainage:15km2 AvgFlow:1cfs AvgPrecip:332mm AvgTemp:6C
10317430,MAHALA CR AT STATE HWY 225 NR TUSCARORA NV,41.2974,-115.7887,,OWDR,,,934.3576;R986e2ed129f4ed41,Mahala Creek O3 L6 Drainage:65km2 AvgFlow:3cfs AvgPrecip:259mm AvgTemp:6C
10317450,GANCE CR NR TUSCARORA NV,41.2957,-115.9562,,OWDR,,,998.1086;R4a0cea464bdde241,Gance Creek O2 L7 Drainage:11km2 AvgFlow:2cfs AvgPrecip:430mm AvgTemp:6C
10317460,GANCE CR AT STATE HWY 225 NR TUSCARORA NV,41.2521,-115.7973,,OWDR,,,517.7229;R931840e23d0ce141,Gance Creek O3 L7 Drainage:49km2 AvgFlow:3cfs AvgPrecip:262mm AvgTemp:6C
10317500,N FK HUMBOLDT R AT DEVILS GATE NR HALLECK NV,41.1805,-115.4948,,OWDR,,,436.8143;Ree7cb3bca7d2e641,North Fork Humboldt River O6 L5 Drainage:2224km2 AvgFlow:80cfs AvgPrecip:277mm AvgTemp:7C
10318000,N FK HUMBOLDT R NR HALLECK NV,40.9333,-115.5508,,OWDR,,,833.3083;R83c0d2c0d3addc41,Humboldt River O6 L4 Drainage:4117km2 AvgFlow:242cfs AvgPrecip:272mm AvgTemp:7C
10323200,BOB CR NR BEOWAWE NV,40.6596,-116.4101,,OWDR,,,280.696;Rd1229b4d1664de41,Bob Creek O2 L5 Drainage:25km2 AvgFlow:0cfs AvgPrecip:245mm AvgTemp:9C
10323400,HUMBOLDT R NR DUNPHY NV,40.698,-116.5087,,OWDR,,,515.9261;R8d97e6974ee0ed41,Humboldt River O7 L4 Drainage:15384km2 AvgFlow:538cfs AvgPrecip:237mm AvgTemp:10C
10323425,HUMBOLT R AT OLD US 40 BRIDGE AT DUNPHY NV,40.7055,-116.5318,,OWDR,,,967.5438;R8d97e6974ee0ed41,Humboldt River O7 L4 Drainage:15384km2 AvgFlow:538cfs AvgPrecip:237mm AvgTemp:10C
10323500,HUMBOLDT R NR ARGENTA NV,40.6791,-116.6476,,OWDR,,,37.7268;R6f1243e956f0d941,Humboldt River O7 L4 Drainage:15466km2 AvgFlow:538cfs AvgPrecip:265mm AvgTemp:10C
10323600,HUMBOLDT R BL SLAVEN D NR ARGENTA NV,40.6552,-116.7565,,OWDR,,,878.4342;R1f850b4cc47cd041,Humboldt River O7 L4 Drainage:15481km2 AvgFlow:539cfs AvgPrecip:230mm AvgTemp:10C
10323870,WILLOW CR AB WILLOW CR RES NR TUSCARORA NV,41.216,-116.469,,OWDR,,,397.1603;R6f12bfea7d7ae541,Willow Creek O4 L5 Drainage:186km2 AvgFlow:4cfs AvgPrecip:307mm AvgTemp:7C
10324500,ROCK CR NR BATTLE MOUNTAIN NV,40.8249,-116.5851,,OWDR,,,924.2481;R508db39ff5b8e141,Rock Creek O6 L4 Drainage:2213km2 AvgFlow:30cfs AvgPrecip:246mm AvgTemp:9C
10324700,BOULDER CR NR DUNPHY NV,40.951,-116.4459,,OWDR,,,631.3229;R560ebdfc108bd941,Boulder Creek O4 L6 Drainage:233km2 AvgFlow:3cfs AvgPrecip:245mm AvgTemp:8C
10325000,HUMBOLDT R AT BATTLE MOUNTAIN NV,40.6677,-116.932,,OWDR,,,455.8945;R7f6a24736a5fe741,Humboldt River O7 L4 Drainage:18846km2 AvgFlow:551cfs AvgPrecip:227mm AvgTemp:10C
10327000,HUMBOLDT R NR VALMY NV,40.8,-117.0675,,OWDR,,,993.3002;R85eb01aa0ba1db41,Humboldt River O7 L4 Drainage:23848km2 AvgFlow:662cfs AvgPrecip:223mm AvgTemp:10C
10327500,HUMBOLDT R AT COMUS NV,40.9999,-117.3184,,OWDR,,,743.1941;Rd1221be79339ce41,Humboldt River O7 L4 Drainage:25523km2 AvgFlow:683cfs AvgPrecip:214mm AvgTemp:10C
10327600,HUMBOLDT R TR NR GOLCONDA NV,41.011,-117.3573,,OWDR,,,888.3415;Re92659b8d8efec41,Kelly Creek O5 L5 Drainage:1061km2 AvgFlow:18cfs AvgPrecip:213mm AvgTemp:10C
10328000,POLE CR NR GOLCONDA NV,40.9163,-117.5321,,OWDR,,,3.3314;Rb81ed912e18fea41,Pole Creek O3 L4 Drainage:30km2 AvgFlow:4cfs AvgPrecip:313mm AvgTemp:10C
10328240,HUMBOLDT R TRIB NR BLISS NV,40.9985,-117.6601,,OWDR,,,212.266;R871671e93319e341, O1 L6 Drainage:5km2 AvgFlow:0cfs AvgPrecip:278mm AvgTemp:10C
10328450,N FK L HUMBOLDT R NR PARADISE VALLEY NV,41.4916,-117.1268,,OWDR,,,940.0348;Rcff707275a95ea41, O3 L7 Drainage:43km2 AvgFlow:1cfs AvgPrecip:287mm AvgTemp:9C
10328475,S FK LITTLE HUMBOLDT R NR PARADISE VALLEY NV,41.4499,-117.1018,,OWDR,,,921.8192;R560e2d2451baea41,South Fork Little Humboldt River O5 L7 Drainage:988km2 AvgFlow:30cfs AvgPrecip:266mm AvgTemp:9C
10328500,L HUMBOLDT R BL CHIMNEY DM NR PARADISE VALLEY NV,41.3902,-117.1851,,OWDR,,,671.7798;Re926f19fee59b841,North Fork Little Humboldt River O6 L6 Drainage:1728km2 AvgFlow:73cfs AvgPrecip:251mm AvgTemp:9C
10329000,L HUMBOLDT R NR PARADISE VALLEY NV,41.416,-117.3735,,OWDR,,,7.643;R77be37bd3b0be841,Little Humboldt River O6 L6 Drainage:2495km2 AvgFlow:24cfs AvgPrecip:289mm AvgTemp:9C
10329500,MARTIN CR NR PARADISE VALLEY NV,41.5346,-117.4179,,OWDR,,,907.9079;R8941e8a926cae341,Martin Creek O5 L8 Drainage:459km2 AvgFlow:42cfs AvgPrecip:305mm AvgTemp:9C
10330000,COTTONWOOD CR NR PARADISE VALLEY NV,41.55,-117.5842,,OWDR,,,800.5039;Rc9765e110ec1d541, O1 L9 Drainage:2km2 AvgFlow:0cfs AvgPrecip:521mm AvgTemp:8C
10330300,MULLINEX CR NR PARADISE VALLEY NV,41.5105,-117.5418,,OWDR,,,154.7287;Rcff7b7f209e7eb41,Big Cottonwood Creek O3 L7 Drainage:74km2 AvgFlow:13cfs AvgPrecip:285mm AvgTemp:9C
10330500,COTTONWOOD CR AT PARADISE VALLEY NV,41.5166,-117.5435,,OWDR,,,841.0396;R6de7fb310cf58a41,Big Cottonwood Creek O4 L7 Drainage:146km2 AvgFlow:22cfs AvgPrecip:283mm AvgTemp:9C
10330900,HUMBOLDT R NR WINNEMUCCA NV,41,-117.7217,,OWDR,,,127.5238;Rcba129c0d68ced41,Humboldt River O7 L4 Drainage:31400km2 AvgFlow:899cfs AvgPrecip:264mm AvgTemp:10C
10331500,HUMBOLDT R NR ROSE CR NV,40.868,-117.9976,,OWDR,,,56.4415;Rbc74f7fc89baec41,Humboldt River O7 L4 Drainage:31916km2 AvgFlow:904cfs AvgPrecip:240mm AvgTemp:10C
10332200,RASPBERRY CR NR MILL CITY NV,40.7871,-118.0001,,OWDR,,,105.2963;R4260c56f066cbe41,Raspberry Creek O3 L4 Drainage:26km2 AvgFlow:0cfs AvgPrecip:227mm AvgTemp:10C
10333000,HUMBOLDT R NR IMLAY NV,40.6924,-118.2054,,OWDR,,,533.4224;Re7fbb5bb7bf6e941,Humboldt River O7 L4 Drainage:32715km2 AvgFlow:912cfs AvgPrecip:222mm AvgTemp:11C
10334200,ELDORADO CAN NR RYE PATCH NV,40.5277,-118.2521,,OWDR,,,618.0137;Rf4fd445380b5dd41, O2 L5 Drainage:11km2 AvgFlow:1cfs AvgPrecip:382mm AvgTemp:9C
10335000,HUMBOLDT R NR RYE PATCH NV,40.4674,-118.3088,,OWDR,,,307.6506;R0c02f724e718ef41,Humboldt River O7 L4 Drainage:33779km2 AvgFlow:928cfs AvgPrecip:340mm AvgTemp:9C
10335040,PANTHER CAN NR RYE PATCH NV,40.4466,-118.2468,,OWDR,,,631.7754;R8b6c473a4478d141, O1 L6 Drainage:5km2 AvgFlow:1cfs AvgPrecip:511mm AvgTemp:7C
10335080,HUMBOLDT R TRIB NR RYE PATCH NV,40.4202,-118.2576,,OWDR,,,869.3476;R2731082b45bcb441, O1 L5 Drainage:15km2 AvgFlow:1cfs AvgPrecip:271mm AvgTemp:10C
10335120,ROCKY CAN AB MOUTH NR OREANA NV,40.4091,-118.2304,,OWDR,,,30.006;R0e2d9af2cfb6d141, O1 L5 Drainage:11km2 AvgFlow:1cfs AvgPrecip:512mm AvgTemp:7C
10335125,ROCKY CR NR OREANA NV,40.4088,-118.2576,,OWDR,,,358.6545;R2731082b45bcb441, O1 L5 Drainage:15km2 AvgFlow:1cfs AvgPrecip:271mm AvgTemp:10C
10335150,HUMBOLDT R TRIB NR OREANA NV,40.3916,-118.2515,,OWDR,,,632.1397;Rb81e715ad678e041, 
10335160,WRIGHT CAN NR OREANA NV,40.3869,-118.2463,,OWDR,,,117.2262;Rb81e715ad678e041, 
10336000,HUMBOLDT R NR LOVELOCK NV,40.0521,-118.4682,,OWDR,,,241.4717;R21b0e2664d6ac241,Humboldt River O7 L4 Drainage:34502km2 AvgFlow:941cfs AvgPrecip:201mm AvgTemp:11C
10336030,TOULON DRAIN TR NR LOVELOCK NV,40.1082,-118.559,,OWDR,,,297.3005;R8716d9777af8da41, 
10336080,HUMBOLDT SL TR NR BRADYS HOT SPRINGS NV,39.8513,-118.9299,,OWDR,,,790.8144;Rae4781b6a8edc841, O1 L5 Drainage:1km2 AvgFlow:0cfs AvgPrecip:175mm AvgTemp:11C
10352200,BLUE MOUNTAIN CR TRIB NR MCDERMITT NV,42.284,-117.7204,,OWDR,,,962.0556;Re7fb71be5869e041, O3 L7 Drainage:15km2 AvgFlow:0cfs AvgPrecip:288mm AvgTemp:9C
10352300,JACKSON CR TRIB NR MCDERMITT NV,42.234,-117.7388,,OWDR,,,794.3813;R23db89cf0eb3e441, O3 L6 Drainage:28km2 AvgFlow:1cfs AvgPrecip:286mm AvgTemp:8C
10352400,TURNER CR TRIB NR MCDERMITT NV,42.0382,-118.1174,,OWDR,,,26.5892;R89413c25780fef41,Turner Creek O1 L7 Drainage:7km2 AvgFlow:0cfs AvgPrecip:445mm AvgTemp:8C
10352500,MCDERMITT CR NR MCDERMITT NV,41.9666,-117.8326,,OWDR,,,122.4885;R894110ae7104dc41,McDermitt Creek O5 L6 Drainage:576km2 AvgFlow:35cfs AvgPrecip:245mm AvgTemp:9C
10353000,E FK QUINN R NR MCDERMITT NV,41.9735,-117.581,,OWDR,,,941.3904;R6abc24fe624bdf41,East Fork Quinn River O4 L4 Drainage:262km2 AvgFlow:24cfs AvgPrecip:289mm AvgTemp:9C
10353500,QUINN R NR MCDERMITT NV,41.7749,-117.8049,,OWDR,,,141.9239;R48e142f5227bd541,Quinn River O6 L4 Drainage:2440km2 AvgFlow:89cfs AvgPrecip:251mm AvgTemp:9C
10353520,EAGLE CR NR OROVADA NV,41.6521,-117.779,,OWDR,,,2.9726;R9cc4c4400539e441,Eagle Creek O1 L4 Drainage:10km2 AvgFlow:1cfs AvgPrecip:277mm AvgTemp:9C
10353530,MCCONNELL CR NR ORVADA NV,41.5302,-117.7451,,OWDR,,,998.708;R17d9de659f02d341, O2 L4 Drainage:6km2 AvgFlow:1cfs AvgPrecip:359mm AvgTemp:9C
10353532,BUFFALO CR NR ORVADA NV,41.4774,-117.7568,,OWDR,,,29.8553;R295c0f6522acb541,Buffalo Creek 
10353600,KINGS R NR OROVADA NV,41.906,-118.3091,,OWDR,,,2.8443;R1d5ae4c696add741,Kings River O3 L4 Drainage:54km2 AvgFlow:7cfs AvgPrecip:295mm AvgTemp:9C
10353650,QUINN R NR DENIO NV,41.4638,-118.2827,,OWDR,,,942.1542;R022b63215ab8ea41,Quinn River O6 L4 Drainage:5566km2 AvgFlow:92cfs AvgPrecip:199mm AvgTemp:10C
10353700,LEONARD CR NR DENIO NV,41.526,-118.7152,,OWDR,,,725.4887;R508d17174c8ad941,Leonard Creek O3 L6 Drainage:139km2 AvgFlow:8cfs AvgPrecip:234mm AvgTemp:10C
10353710,BLACK ROCK DESERT TR NR SULPHUR NV,40.8999,-118.6299,,OWDR,,,760.8176;R986e1a91d25fd641, O1 L8 Drainage:1km2 AvgFlow:0cfs AvgPrecip:166mm AvgTemp:10C
10353730,DRY CR NR GERLACH NV,40.7285,-119.4541,,OWDR,,,588.3216;R190426cb2b7de541, 
10353750,MAHOGANY CR NR SUMMIT LAKE NV,41.5452,-119.016,,OWDR,,,7.6701;R14ae6f24e318dd41,Mahogany Creek O3 L4 Drainage:37km2 AvgFlow:4cfs AvgPrecip:289mm AvgTemp:7C
10353770,S WILLOW CR NR GERLACH NV,41.0171,-119.3524,,OWDR,,,887.5728;R14ae77250ecaca41, O3 L4 Drainage:78km2 AvgFlow:1cfs AvgPrecip:269mm AvgTemp:9C
10353790,RED MT CR NR GERLACH NV,40.9139,-119.415,,OWDR,,,700.5081;R7b14fef4d5a5d341,Red Mountain Creek O4 L4 Drainage:89km2 AvgFlow:2cfs AvgPrecip:269mm AvgTemp:9C
10353795,SQUAW CR NR GERLACH NV,40.7977,-119.5171,,OWDR,,,574.8055;Rb4c8cae5f3cfe741,Squaw Creek O4 L4 Drainage:177km2 AvgFlow:2cfs AvgPrecip:247mm AvgTemp:10C
10353798,BUFFALO CR NR GERLACH NV,40.6277,-119.7869,,OWDR,,,885.2283;R3789b1edc1a3eb41,Buffalo Creek O5 L4 Drainage:545km2 AvgFlow:8cfs AvgPrecip:206mm AvgTemp:11C
10353800,SMOKE CR BL RES NR SMOKE CREEK NV,40.5091,-119.8755,,OWDR,,,241.6791;R0c02abd4727fbe41,Smoke Creek O4 L4 Drainage:572km2 AvgFlow:6cfs AvgPrecip:215mm AvgTemp:10C
10359490,MADELINE PLAINS TRIB NR RAVENDALE CA,40.745,-120.3233,,OWDR,,,489.4621;R21b022e62d13d641, O2 L4 Drainage:88km2 AvgFlow:1cfs AvgPrecip:324mm AvgTemp:7C
10359510,WHISKEY CR NR TERMO CA,40.8208,-120.5844,,OWDR,,,709.5142;R5ebac1e38432e941, 
10360230,EAGLE CR AT EAGLEVILLE CN CA,41.3124,-120.1263,,OWDR,,,950.4271;R3f3596e54ac3ea41,Eagle Creek O2 L5 Drainage:16km2 AvgFlow:10cfs AvgPrecip:681mm AvgTemp:6C
10360900,BIDWELL CR BL MILL CR NR FORT BIDWELL CA,41.8825,-120.1739,,OWDR,,,583.2619;R355e6a4e201dc441,Bidwell Creek O3 L5 Drainage:58km2 AvgFlow:26cfs AvgPrecip:586mm AvgTemp:7C
10361000,BIDWELL CR AT FORT BIDWELL CA,41.8749,-120.1633,,OWDR,,,322.5845;Rfed42c71e37de041,Bidwell Creek O3 L5 Drainage:73km2 AvgFlow:24cfs AvgPrecip:474mm AvgTemp:9C
10361700,BADGER CR TRIB NR VYA NV,41.7221,-119.3733,,OWDR,,,32.825;R986e3a17bf5dd041, O2 L5 Drainage:21km2 AvgFlow:0cfs AvgPrecip:287mm AvgTemp:6C
10363500,KEEN CR NR FORT BIDWELL CA,41.9666,-120.0022,,OWDR,,,322.1142;R8941e4fb53cced41, O2 L7 Drainage:15km2 AvgFlow:0cfs AvgPrecip:397mm AvgTemp:8C
10364000,ROCK CR NR FORT BIDWELL CA,41.9666,-119.9855,,OWDR,,,503.5577;R66660e632484d141, O3 L6 Drainage:66km2 AvgFlow:1cfs AvgPrecip:359mm AvgTemp:7C
10365500,E FK HORSE CR NR FORT BIDWELL CA,41.9832,-119.9355,,OWDR,,,252.2609;R736825e0daa8e341, O3 L6 Drainage:63km2 AvgFlow:1cfs AvgPrecip:353mm AvgTemp:8C
10366000,TWENTYMILE CR NR ADEL OR,42.0725,-119.9637,,OWDR,,,375.4808;R6abc741259f3bc41,Twentymile Creek O4 L4 Drainage:470km2 AvgFlow:52cfs AvgPrecip:356mm AvgTemp:8C
10366500,DEEP CR AB DISMAL CR NR WARNER LAKE OR,42.0667,-120.1511,,OWDR,,,893.2416;Re7fb295020d4d041,Deep Creek O3 L4 Drainage:67km2 AvgFlow:35cfs AvgPrecip:473mm AvgTemp:7C
10367000,DISMAL CR AB B VALLEY NR WARNER LAKES OR,42.0167,-120.1344,,OWDR,,,444.6715;Rdd24b639784cc941,Dismal Creek O2 L5 Drainage:22km2 AvgFlow:15cfs AvgPrecip:941mm AvgTemp:4C
10367500,DISMAL CR NR WARNER LAKES OR,42.0667,-120.1344,,OWDR,,,966.9856;R17d9567ebf2ee541, 
10368000,DEEP CR BL DISMAL CR NR WARNER VALLEY OR,42.0667,-120.1511,,OWDR,,,893.2416;Re7fb295020d4d041,Deep Creek O3 L4 Drainage:67km2 AvgFlow:35cfs AvgPrecip:473mm AvgTemp:7C
10368500,DEEP CR AT BIG VALLEY NR LAKEVIEW OR,42.1333,-120.1344,,OWDR,,,620.4311;R871679734bb4d341,Deep Creek O4 L4 Drainage:178km2 AvgFlow:52cfs AvgPrecip:457mm AvgTemp:7C
10369000,CAMAS CR NR PLUSH OR,42.2167,-120.1678,,OWDR,,,645.6722;R0000b0611864d041,Camas Creek O4 L5 Drainage:143km2 AvgFlow:16cfs AvgPrecip:445mm AvgTemp:6C
10369500,MUD CR NR PLUSH OR,42.2333,-120.1678,,OWDR,,,919.1939;R85eb21156c8fc541,Mud Creek O3 L6 Drainage:52km2 AvgFlow:9cfs AvgPrecip:506mm AvgTemp:6C
10370000,CAMAS CR NR LAKEVIEW OR,42.2163,-120.1022,,OWDR,,,783.7323;R736899d2b90fe741,Camas Creek O4 L5 Drainage:176km2 AvgFlow:19cfs AvgPrecip:455mm AvgTemp:7C
10370500,CRANE CR NR LAKEVIEW OR,42.2,-120.1011,,OWDR,,,415.0726;R0000b8001dd8ef41,Crane Creek O1 L7 Drainage:30km2 AvgFlow:2cfs AvgPrecip:462mm AvgTemp:6C
10371000,DRAKE CR NR ADEL OR,42.1999,-120.0125,,OWDR,,,287.6789;R08ac582b8212ed41,Drake Creek O4 L5 Drainage:151km2 AvgFlow:15cfs AvgPrecip:430mm AvgTemp:7C
10371500,DEEP CR AB ADEL OR,42.1885,-120.001,,OWDR,,,359.2265;R04569eb560c7e641,Deep Creek O5 L4 Drainage:469km2 AvgFlow:102cfs AvgPrecip:423mm AvgTemp:7C
10371501,10371500 + 10374500,42.1892,-120.0017,,OWDR,,,438.6842;R0e2dce0a1ad3e141, 
10372000,CRUMP CN NR ADEL OR,42.1833,-119.9844,,OWDR,,,159.6369;R10587132f90aee41,Deep Creek O5 L4 Drainage:662km2 AvgFlow:150cfs AvgPrecip:417mm AvgTemp:7C
10372500,MORRIS + OKEEFE CN NR ADEL OR,42.1833,-119.9844,,OWDR,,,159.6369;R10587132f90aee41,Deep Creek O5 L4 Drainage:662km2 AvgFlow:150cfs AvgPrecip:417mm AvgTemp:7C
