DATE,FLOW,STAGE,TEMP,VDATE
2016-06-08,1.4,7.41,,13.6,,42531.8661
2016-06-09,1.4,7.42,,13.1,,42532.5997
2016-06-10,1.6,7.45,,12.6,,42534.3904
2016-06-11,1.6,7.44,,12.9,,42533.7718
2016-06-13,1.9,7.48,,12.9,,42535.4497
2016-06-15,4.6,7.69,,9.9,,42539.0561
2016-06-17,4,7.66,,9.6,,42540.6727
2016-06-18,3.5,7.63,,11.5,,42540.5141
2016-06-21,5.9,7.75,,12.1,,42543.6978
2016-06-22,4.8,7.7,,12.1,,42544.8135
2016-06-23,3.7,7.64,,12.5,,42545.6573
2016-06-24,8.5,7.84,,11.1,,42547.7637
2016-06-26,5.2,7.72,,12.2,,42549.6154
2016-06-28,3.2,7.61,,14.6,,42550.6887
2016-06-29,2.6,7.56,,14.9,,42551.7904
2016-06-30,1.3,7.5,,14.8,,42552.7236
2016-07-01,1.2,7.48,,14.1,,42553.7598
2016-07-02,0.93,7.45,,13.6,,42554.7786
2016-07-03,1,7.46,,13.2,,42556.6438
2016-07-04,0.87,7.44,,12.9,,42558.1304
2016-07-05,0.87,7.44,,12.7,,42558.6548
2016-07-06,0.81,7.43,,13.5,,42558.6314
2016-07-07,0.75,7.42,,13.4,,42561.0736
2016-07-08,0.7,7.41,,13.8,,42560.6523
2016-07-09,2.2,7.57,,13.8,,42561.5248
2016-07-10,2.1,7.56,,13.1,,42563.5504
2016-07-11,1.4,7.51,,14.5,,42563.723
2016-07-13,1,7.46,,14.4,,42565.6111
2016-07-14,1.1,7.47,,14.1,,42568.4004
2016-07-16,0.93,7.45,,14.6,,42568.6516
2016-07-19,0.75,7.42,,14.4,,42572.9773
2016-07-20,0.7,7.41,,14.3,,42573.7364
2016-07-21,0.7,7.41,,15.1,,42573.4444
2016-07-25,0.81,7.43,,14.7,,42579.3256
2016-07-27,0.81,7.43,,15.6,,42579.4865
2016-07-29,0.57,7.38,,16.6,,42581.7585
2016-07-30,1,7.46,,14.9,,42584.1828
2016-08-01,0.87,7.44,,13.1,,42586.0603
2016-08-03,0.75,7.42,,14.2,,42587.6515
2016-08-08,0.87,7.44,,14,,42591.8075
2016-08-09,2.6,7.59,,14.4,,42592.4939
2016-08-10,1,7.46,,14.1,,42594.5705
2016-08-12,0.75,7.42,,15.7,,42595.7585
2016-08-13,1.1,7.47,,15.8,,42598.29
2016-08-16,0.7,7.41,,14.5,,42600.4613
2016-08-17,0.7,7.41,,15.7,,42600.7659
2016-08-18,0.7,7.41,,15.3,,42601.4911
2016-08-19,0.7,7.41,,16.6,,42602.8689
2016-08-20,1.2,7.48,,16.9,,42603.7188
2016-08-22,0.65,7.4,,12.8,,42606.8626
2016-08-23,0.65,7.4,,14.3,,42606.8285
2016-08-25,0.61,7.39,,14.9,,42609.1737
2016-08-28,0.61,7.39,,15.4,,42611.6806
2016-08-31,0.65,7.4,,14.5,,42615.0413
2016-09-02,0.7,7.41,,14.1,,42616.9761
2016-09-03,1.7,7.53,,13.9,,42617.8892
2016-09-04,1.2,7.48,,13.2,,42618.4533
2016-09-05,0.81,7.43,,11.4,,42620.6797
2016-09-08,1.2,7.49,,13,,42622.7673
2016-09-09,1.2,7.48,,13.2,,42623.7634
2016-09-11,0.87,7.44,,11.5,,42627.0458
2016-09-14,0.75,7.42,,12.2,,42628.6318
2016-09-28,3,7.61,,12.7,,42642.8406
2016-09-30,3,7.61,,10.1,,42645.5579
2016-10-01,3,7.61,,9.8,,42645.6029
2016-10-05,3.4,7.63,,10.6,,42649.7618
2016-10-07,3.4,7.63,,10.9,,42651.9293
2016-10-14,5.4,7.7,,8.7,,42658.5539
2016-10-16,34,8.45,,9.8,,42660.9078
2016-11-02,11,7.85,,8.7,,42679.0906
2016-11-03,11,7.87,,8.7,,42680.093
2016-11-04,11,7.86,,8.8,,42680.0011
2016-11-28,56,9,,6.8,,42703.4839
2016-12-03,23,8.17,,6.4,,42708.6845
2017-01-15,9.5,7.82,,0.6,,42753.3136
2017-01-21,46,8.77,,2.9,,42759.1796
2017-01-24,34,8.46,,3.3,,42760.4588
2017-02-19,48,8.82,,4.3,,42788.1894
2017-03-05,47,8.79,,3.9,,42800.5294
2017-03-09,33,8.43,,3.1,,42805.9149
2017-03-11,36,8.52,,4.5,,42806.3463
2017-03-13,37,8.55,,5.7,,42808.8529
2017-03-14,45,8.73,,5.3,,42810.8381
2017-03-15,51,8.88,,6.4,,42810.4227
2017-03-16,45,8.72,,4.5,,42812.9946
2017-03-17,39,8.59,,3.9,,42813.8009
2017-03-18,37,8.55,,5.2,,42813.8995
2017-03-19,74,9.45,,5.6,,42814.5673
2017-03-20,49,8.83,,3.3,,42816.9451
2017-03-27,33,8.42,,6.6,,42822.8393
2017-04-08,55,8.99,,7.9,,42834.7364
2017-04-16,34,8.47,,5.9,,42844.3316
2017-04-17,34,8.45,,7.2,,42844.6379
2017-04-18,33,8.42,,7.8,,42844.5158
2017-04-19,31,8.37,,6.8,,42846.9509
2017-04-20,31,8.37,,9.4,,42846.6272
2017-04-22,32,8.4,,9.9,,42848.5534
2017-04-27,24,8.21,,9.5,,42853.757
2017-04-28,23,8.17,,5.9,,42856.1641
2017-04-29,22,8.14,,8.6,,42856.0297
2017-05-01,22,8.13,,9.7,,42857.883
2017-05-07,30,8.36,,9.1,,42863.915
2017-05-08,27,8.28,,6.6,,42864.8523
2017-05-31,24,8.19,,10.5,,42889.1347
2017-06-01,23,8.16,,11.5,,42888.7493
2017-06-05,17,8.01,,9.1,,42894.0533
2017-06-08,14,7.93,,12.6,,42895.4478
2017-06-09,14,7.93,,12.1,,42896.5873
2017-06-10,15,7.95,,11,,42899.3143
